jis,old_zip_code,zip_code,province_ruby,city_ruby,town_ruby,province,city,town
13101,"100  ",1000000,トウキョウト,チヨダク,イカニケイサイガナイバアイ,東京都,千代田区,以下に掲載がない場合
13101,"102  ",1020072,トウキョウト,チヨダク,イイダバシ,東京都,千代田区,飯田橋
13101,"102  ",1020082,トウキョウト,チヨダク,イチバンチョウ,東京都,千代田区,一番町
13101,"101  ",1010032,トウキョウト,チヨダク,イワモトチョウ,東京都,千代田区,岩本町
13101,"101  ",1010047,トウキョウト,チヨダク,ウチカンダ,東京都,千代田区,内神田
13101,"100  ",1000011,トウキョウト,チヨダク,ウチサイワイチョウ,東京都,千代田区,内幸町
13101,"100  ",1000004,トウキョウト,チヨダク,オオテマチ(ツギノビルヲノゾク),東京都,千代田区,大手町（次のビルを除く）
13101,"100  ",1006890,トウキョウト,チヨダク,オオテマチジェイエイビル(チカイ・カイソウフメイ),東京都,千代田区,大手町ＪＡビル（地階・階層不明）
13101,"100  ",1006801,トウキョウト,チヨダク,オオテマチジェイエイビル(1カイ),東京都,千代田区,大手町ＪＡビル（１階）
13101,"100  ",1006802,トウキョウト,チヨダク,オオテマチジェイエイビル(2カイ),東京都,千代田区,大手町ＪＡビル（２階）
13101,"100  ",1006803,トウキョウト,チヨダク,オオテマチジェイエイビル(3カイ),東京都,千代田区,大手町ＪＡビル（３階）
13101,"100  ",1006804,トウキョウト,チヨダク,オオテマチジェイエイビル(4カイ),東京都,千代田区,大手町ＪＡビル（４階）
13101,"100  ",1006805,トウキョウト,チヨダク,オオテマチジェイエイビル(5カイ),東京都,千代田区,大手町ＪＡビル（５階）
13101,"100  ",1006806,トウキョウト,チヨダク,オオテマチジェイエイビル(6カイ),東京都,千代田区,大手町ＪＡビル（６階）
13101,"100  ",1006807,トウキョウト,チヨダク,オオテマチジェイエイビル(7カイ),東京都,千代田区,大手町ＪＡビル（７階）
13101,"100  ",1006808,トウキョウト,チヨダク,オオテマチジェイエイビル(8カイ),東京都,千代田区,大手町ＪＡビル（８階）
13101,"100  ",1006809,トウキョウト,チヨダク,オオテマチジェイエイビル(9カイ),東京都,千代田区,大手町ＪＡビル（９階）
13101,"100  ",1006810,トウキョウト,チヨダク,オオテマチジェイエイビル(10カイ),東京都,千代田区,大手町ＪＡビル（１０階）
13101,"100  ",1006811,トウキョウト,チヨダク,オオテマチジェイエイビル(11カイ),東京都,千代田区,大手町ＪＡビル（１１階）
13101,"100  ",1006812,トウキョウト,チヨダク,オオテマチジェイエイビル(12カイ),東京都,千代田区,大手町ＪＡビル（１２階）
13101,"100  ",1006813,トウキョウト,チヨダク,オオテマチジェイエイビル(13カイ),東京都,千代田区,大手町ＪＡビル（１３階）
13101,"100  ",1006814,トウキョウト,チヨダク,オオテマチジェイエイビル(14カイ),東京都,千代田区,大手町ＪＡビル（１４階）
13101,"100  ",1006815,トウキョウト,チヨダク,オオテマチジェイエイビル(15カイ),東京都,千代田区,大手町ＪＡビル（１５階）
13101,"100  ",1006816,トウキョウト,チヨダク,オオテマチジェイエイビル(16カイ),東京都,千代田区,大手町ＪＡビル（１６階）
13101,"100  ",1006817,トウキョウト,チヨダク,オオテマチジェイエイビル(17カイ),東京都,千代田区,大手町ＪＡビル（１７階）
13101,"100  ",1006818,トウキョウト,チヨダク,オオテマチジェイエイビル(18カイ),東京都,千代田区,大手町ＪＡビル（１８階）
13101,"100  ",1006819,トウキョウト,チヨダク,オオテマチジェイエイビル(19カイ),東京都,千代田区,大手町ＪＡビル（１９階）
13101,"100  ",1006820,トウキョウト,チヨダク,オオテマチジェイエイビル(20カイ),東京都,千代田区,大手町ＪＡビル（２０階）
13101,"100  ",1006821,トウキョウト,チヨダク,オオテマチジェイエイビル(21カイ),東京都,千代田区,大手町ＪＡビル（２１階）
13101,"100  ",1006822,トウキョウト,チヨダク,オオテマチジェイエイビル(22カイ),東京都,千代田区,大手町ＪＡビル（２２階）
13101,"100  ",1006823,トウキョウト,チヨダク,オオテマチジェイエイビル(23カイ),東京都,千代田区,大手町ＪＡビル（２３階）
13101,"100  ",1006824,トウキョウト,チヨダク,オオテマチジェイエイビル(24カイ),東京都,千代田区,大手町ＪＡビル（２４階）
13101,"100  ",1006825,トウキョウト,チヨダク,オオテマチジェイエイビル(25カイ),東京都,千代田区,大手町ＪＡビル（２５階）
13101,"100  ",1006826,トウキョウト,チヨダク,オオテマチジェイエイビル(26カイ),東京都,千代田区,大手町ＪＡビル（２６階）
13101,"100  ",1006827,トウキョウト,チヨダク,オオテマチジェイエイビル(27カイ),東京都,千代田区,大手町ＪＡビル（２７階）
13101,"100  ",1006828,トウキョウト,チヨダク,オオテマチジェイエイビル(28カイ),東京都,千代田区,大手町ＪＡビル（２８階）
13101,"100  ",1006829,トウキョウト,チヨダク,オオテマチジェイエイビル(29カイ),東京都,千代田区,大手町ＪＡビル（２９階）
13101,"100  ",1006830,トウキョウト,チヨダク,オオテマチジェイエイビル(30カイ),東京都,千代田区,大手町ＪＡビル（３０階）
13101,"100  ",1006831,トウキョウト,チヨダク,オオテマチジェイエイビル(31カイ),東京都,千代田区,大手町ＪＡビル（３１階）
13101,"100  ",1006832,トウキョウト,チヨダク,オオテマチジェイエイビル(32カイ),東京都,千代田区,大手町ＪＡビル（３２階）
13101,"100  ",1006833,トウキョウト,チヨダク,オオテマチジェイエイビル(33カイ),東京都,千代田区,大手町ＪＡビル（３３階）
13101,"100  ",1006834,トウキョウト,チヨダク,オオテマチジェイエイビル(34カイ),東京都,千代田区,大手町ＪＡビル（３４階）
13101,"100  ",1006835,トウキョウト,チヨダク,オオテマチジェイエイビル(35カイ),東京都,千代田区,大手町ＪＡビル（３５階）
13101,"100  ",1006836,トウキョウト,チヨダク,オオテマチジェイエイビル(36カイ),東京都,千代田区,大手町ＪＡビル（３６階）
13101,"100  ",1006837,トウキョウト,チヨダク,オオテマチジェイエイビル(37カイ),東京都,千代田区,大手町ＪＡビル（３７階）
13101,"101  ",1010044,トウキョウト,チヨダク,カジチョウ,東京都,千代田区,鍛冶町
13101,"100  ",1000013,トウキョウト,チヨダク,カスミガセキ(ツギノビルヲノゾク),東京都,千代田区,霞が関（次のビルを除く）
13101,"100  ",1006090,トウキョウト,チヨダク,カスミガセキカスミガセキビル(チカイ・カイソウフメイ),東京都,千代田区,霞が関霞が関ビル（地階・階層不明）
13101,"100  ",1006001,トウキョウト,チヨダク,カスミガセキカスミガセキビル(1カイ),東京都,千代田区,霞が関霞が関ビル（１階）
13101,"100  ",1006002,トウキョウト,チヨダク,カスミガセキカスミガセキビル(2カイ),東京都,千代田区,霞が関霞が関ビル（２階）
13101,"100  ",1006003,トウキョウト,チヨダク,カスミガセキカスミガセキビル(3カイ),東京都,千代田区,霞が関霞が関ビル（３階）
13101,"100  ",1006004,トウキョウト,チヨダク,カスミガセキカスミガセキビル(4カイ),東京都,千代田区,霞が関霞が関ビル（４階）
13101,"100  ",1006005,トウキョウト,チヨダク,カスミガセキカスミガセキビル(5カイ),東京都,千代田区,霞が関霞が関ビル（５階）
13101,"100  ",1006006,トウキョウト,チヨダク,カスミガセキカスミガセキビル(6カイ),東京都,千代田区,霞が関霞が関ビル（６階）
13101,"100  ",1006007,トウキョウト,チヨダク,カスミガセキカスミガセキビル(7カイ),東京都,千代田区,霞が関霞が関ビル（７階）
13101,"100  ",1006008,トウキョウト,チヨダク,カスミガセキカスミガセキビル(8カイ),東京都,千代田区,霞が関霞が関ビル（８階）
13101,"100  ",1006009,トウキョウト,チヨダク,カスミガセキカスミガセキビル(9カイ),東京都,千代田区,霞が関霞が関ビル（９階）
13101,"100  ",1006010,トウキョウト,チヨダク,カスミガセキカスミガセキビル(10カイ),東京都,千代田区,霞が関霞が関ビル（１０階）
13101,"100  ",1006011,トウキョウト,チヨダク,カスミガセキカスミガセキビル(11カイ),東京都,千代田区,霞が関霞が関ビル（１１階）
13101,"100  ",1006012,トウキョウト,チヨダク,カスミガセキカスミガセキビル(12カイ),東京都,千代田区,霞が関霞が関ビル（１２階）
13101,"100  ",1006013,トウキョウト,チヨダク,カスミガセキカスミガセキビル(13カイ),東京都,千代田区,霞が関霞が関ビル（１３階）
13101,"100  ",1006014,トウキョウト,チヨダク,カスミガセキカスミガセキビル(14カイ),東京都,千代田区,霞が関霞が関ビル（１４階）
13101,"100  ",1006015,トウキョウト,チヨダク,カスミガセキカスミガセキビル(15カイ),東京都,千代田区,霞が関霞が関ビル（１５階）
13101,"100  ",1006016,トウキョウト,チヨダク,カスミガセキカスミガセキビル(16カイ),東京都,千代田区,霞が関霞が関ビル（１６階）
13101,"100  ",1006017,トウキョウト,チヨダク,カスミガセキカスミガセキビル(17カイ),東京都,千代田区,霞が関霞が関ビル（１７階）
13101,"100  ",1006018,トウキョウト,チヨダク,カスミガセキカスミガセキビル(18カイ),東京都,千代田区,霞が関霞が関ビル（１８階）
13101,"100  ",1006019,トウキョウト,チヨダク,カスミガセキカスミガセキビル(19カイ),東京都,千代田区,霞が関霞が関ビル（１９階）
13101,"100  ",1006020,トウキョウト,チヨダク,カスミガセキカスミガセキビル(20カイ),東京都,千代田区,霞が関霞が関ビル（２０階）
13101,"100  ",1006021,トウキョウト,チヨダク,カスミガセキカスミガセキビル(21カイ),東京都,千代田区,霞が関霞が関ビル（２１階）
13101,"100  ",1006022,トウキョウト,チヨダク,カスミガセキカスミガセキビル(22カイ),東京都,千代田区,霞が関霞が関ビル（２２階）
13101,"100  ",1006023,トウキョウト,チヨダク,カスミガセキカスミガセキビル(23カイ),東京都,千代田区,霞が関霞が関ビル（２３階）
13101,"100  ",1006024,トウキョウト,チヨダク,カスミガセキカスミガセキビル(24カイ),東京都,千代田区,霞が関霞が関ビル（２４階）
13101,"100  ",1006025,トウキョウト,チヨダク,カスミガセキカスミガセキビル(25カイ),東京都,千代田区,霞が関霞が関ビル（２５階）
13101,"100  ",1006026,トウキョウト,チヨダク,カスミガセキカスミガセキビル(26カイ),東京都,千代田区,霞が関霞が関ビル（２６階）
13101,"100  ",1006027,トウキョウト,チヨダク,カスミガセキカスミガセキビル(27カイ),東京都,千代田区,霞が関霞が関ビル（２７階）
13101,"100  ",1006028,トウキョウト,チヨダク,カスミガセキカスミガセキビル(28カイ),東京都,千代田区,霞が関霞が関ビル（２８階）
13101,"100  ",1006029,トウキョウト,チヨダク,カスミガセキカスミガセキビル(29カイ),東京都,千代田区,霞が関霞が関ビル（２９階）
13101,"100  ",1006030,トウキョウト,チヨダク,カスミガセキカスミガセキビル(30カイ),東京都,千代田区,霞が関霞が関ビル（３０階）
13101,"100  ",1006031,トウキョウト,チヨダク,カスミガセキカスミガセキビル(31カイ),東京都,千代田区,霞が関霞が関ビル（３１階）
13101,"100  ",1006032,トウキョウト,チヨダク,カスミガセキカスミガセキビル(32カイ),東京都,千代田区,霞が関霞が関ビル（３２階）
13101,"100  ",1006033,トウキョウト,チヨダク,カスミガセキカスミガセキビル(33カイ),東京都,千代田区,霞が関霞が関ビル（３３階）
13101,"100  ",1006034,トウキョウト,チヨダク,カスミガセキカスミガセキビル(34カイ),東京都,千代田区,霞が関霞が関ビル（３４階）
13101,"100  ",1006035,トウキョウト,チヨダク,カスミガセキカスミガセキビル(35カイ),東京都,千代田区,霞が関霞が関ビル（３５階）
13101,"100  ",1006036,トウキョウト,チヨダク,カスミガセキカスミガセキビル(36カイ),東京都,千代田区,霞が関霞が関ビル（３６階）
13101,"101  ",1010029,トウキョウト,チヨダク,カンダアイオイチョウ,東京都,千代田区,神田相生町
13101,"101  ",1010063,トウキョウト,チヨダク,カンダアワジチョウ,東京都,千代田区,神田淡路町
13101,"101  ",1010024,トウキョウト,チヨダク,カンダイズミチョウ,東京都,千代田区,神田和泉町
13101,"101  ",1010033,トウキョウト,チヨダク,カンダイワモトチョウ,東京都,千代田区,神田岩本町
13101,"101  ",1010052,トウキョウト,チヨダク,カンダオガワマチ,東京都,千代田区,神田小川町
13101,"101  ",1010045,トウキョウト,チヨダク,カンダカジチョウ,東京都,千代田区,神田鍛冶町
13101,"101  ",1010036,トウキョウト,チヨダク,カンダキタノリモノチョウ,東京都,千代田区,神田北乗物町
13101,"101  ",1010035,トウキョウト,チヨダク,カンダコンヤチョウ,東京都,千代田区,神田紺屋町
13101,"101  ",1010026,トウキョウト,チヨダク,カンダサクマガシ,東京都,千代田区,神田佐久間河岸
13101,"101  ",1010025,トウキョウト,チヨダク,カンダサクマチョウ,東京都,千代田区,神田佐久間町
13101,"101  ",1010064,トウキョウト,チヨダク,カンダサルガクチョウ,東京都,千代田区,神田猿楽町
13101,"101  ",1010051,トウキョウト,チヨダク,カンダジンボウチョウ,東京都,千代田区,神田神保町
13101,"101  ",1010041,トウキョウト,チヨダク,カンダスダチョウ,東京都,千代田区,神田須田町
13101,"101  ",1010062,トウキョウト,チヨダク,カンダスルガダイ,東京都,千代田区,神田駿河台
13101,"101  ",1010046,トウキョウト,チヨダク,カンダタチョウ,東京都,千代田区,神田多町
13101,"101  ",1010048,トウキョウト,チヨダク,カンダツカサマチ,東京都,千代田区,神田司町
13101,"101  ",1010043,トウキョウト,チヨダク,カンダトミヤマチョウ,東京都,千代田区,神田富山町
13101,"101  ",1010054,トウキョウト,チヨダク,カンダニシキチョウ,東京都,千代田区,神田錦町
13101,"101  ",1010037,トウキョウト,チヨダク,カンダニシフクダチョウ,東京都,千代田区,神田西福田町
13101,"101  ",1010022,トウキョウト,チヨダク,カンダネリベイチョウ,東京都,千代田区,神田練塀町
13101,"101  ",1010028,トウキョウト,チヨダク,カンダハナオカチョウ,東京都,千代田区,神田花岡町
13101,"101  ",1010034,トウキョウト,チヨダク,カンダヒガシコンヤチョウ,東京都,千代田区,神田東紺屋町
13101,"101  ",1010042,トウキョウト,チヨダク,カンダヒガシマツシタチョウ,東京都,千代田区,神田東松下町
13101,"101  ",1010027,トウキョウト,チヨダク,カンダヒラカワチョウ,東京都,千代田区,神田平河町
13101,"101  ",1010023,トウキョウト,チヨダク,カンダマツナガチョウ,東京都,千代田区,神田松永町
13101,"101  ",1010038,トウキョウト,チヨダク,カンダミクラチョウ,東京都,千代田区,神田美倉町
13101,"101  ",1010061,トウキョウト,チヨダク,カンダミサキチョウ,東京都,千代田区,神田三崎町
13101,"101  ",1010053,トウキョウト,チヨダク,カンダミトシロチョウ,東京都,千代田区,神田美土代町
13101,"102  ",1020094,トウキョウト,チヨダク,キオイチョウ,東京都,千代田区,紀尾井町
13101,"102  ",1020091,トウキョウト,チヨダク,キタノマルコウエン,東京都,千代田区,北の丸公園
13101,"102  ",1020074,トウキョウト,チヨダク,クダンミナミ,東京都,千代田区,九段南
13101,"102  ",1020073,トウキョウト,チヨダク,クダンキタ,東京都,千代田区,九段北
13101,"100  ",1000002,トウキョウト,チヨダク,コウキョガイエン,東京都,千代田区,皇居外苑
13101,"102  ",1020083,トウキョウト,チヨダク,コウジマチ,東京都,千代田区,麹町
13101,"102  ",1020076,トウキョウト,チヨダク,ゴバンチョウ,東京都,千代田区,五番町
13101,"102  ",1020075,トウキョウト,チヨダク,サンバンチョウ,東京都,千代田区,三番町
13101,"101  ",1010021,トウキョウト,チヨダク,ソトカンダ,東京都,千代田区,外神田
13101,"100  ",1000001,トウキョウト,チヨダク,チヨダ,東京都,千代田区,千代田
13101,"100  ",1000014,トウキョウト,チヨダク,ナガタチョウ(ツギノビルヲノゾク),東京都,千代田区,永田町（次のビルを除く）
13101,"100  ",1006190,トウキョウト,チヨダク,ナガタチョウサンノウパークタワー(チカイ・カイソウフメイ),東京都,千代田区,永田町山王パークタワー（地階・階層不明）
13101,"100  ",1006101,トウキョウト,チヨダク,ナガタチョウサンノウパークタワー(1カイ),東京都,千代田区,永田町山王パークタワー（１階）
13101,"100  ",1006102,トウキョウト,チヨダク,ナガタチョウサンノウパークタワー(2カイ),東京都,千代田区,永田町山王パークタワー（２階）
13101,"100  ",1006103,トウキョウト,チヨダク,ナガタチョウサンノウパークタワー(3カイ),東京都,千代田区,永田町山王パークタワー（３階）
13101,"100  ",1006104,トウキョウト,チヨダク,ナガタチョウサンノウパークタワー(4カイ),東京都,千代田区,永田町山王パークタワー（４階）
13101,"100  ",1006105,トウキョウト,チヨダク,ナガタチョウサンノウパークタワー(5カイ),東京都,千代田区,永田町山王パークタワー（５階）
13101,"100  ",1006106,トウキョウト,チヨダク,ナガタチョウサンノウパークタワー(6カイ),東京都,千代田区,永田町山王パークタワー（６階）
13101,"100  ",1006107,トウキョウト,チヨダク,ナガタチョウサンノウパークタワー(7カイ),東京都,千代田区,永田町山王パークタワー（７階）
13101,"100  ",1006108,トウキョウト,チヨダク,ナガタチョウサンノウパークタワー(8カイ),東京都,千代田区,永田町山王パークタワー（８階）
13101,"100  ",1006109,トウキョウト,チヨダク,ナガタチョウサンノウパークタワー(9カイ),東京都,千代田区,永田町山王パークタワー（９階）
13101,"100  ",1006110,トウキョウト,チヨダク,ナガタチョウサンノウパークタワー(10カイ),東京都,千代田区,永田町山王パークタワー（１０階）
13101,"100  ",1006111,トウキョウト,チヨダク,ナガタチョウサンノウパークタワー(11カイ),東京都,千代田区,永田町山王パークタワー（１１階）
13101,"100  ",1006112,トウキョウト,チヨダク,ナガタチョウサンノウパークタワー(12カイ),東京都,千代田区,永田町山王パークタワー（１２階）
13101,"100  ",1006113,トウキョウト,チヨダク,ナガタチョウサンノウパークタワー(13カイ),東京都,千代田区,永田町山王パークタワー（１３階）
13101,"100  ",1006114,トウキョウト,チヨダク,ナガタチョウサンノウパークタワー(14カイ),東京都,千代田区,永田町山王パークタワー（１４階）
13101,"100  ",1006115,トウキョウト,チヨダク,ナガタチョウサンノウパークタワー(15カイ),東京都,千代田区,永田町山王パークタワー（１５階）
13101,"100  ",1006116,トウキョウト,チヨダク,ナガタチョウサンノウパークタワー(16カイ),東京都,千代田区,永田町山王パークタワー（１６階）
13101,"100  ",1006117,トウキョウト,チヨダク,ナガタチョウサンノウパークタワー(17カイ),東京都,千代田区,永田町山王パークタワー（１７階）
13101,"100  ",1006118,トウキョウト,チヨダク,ナガタチョウサンノウパークタワー(18カイ),東京都,千代田区,永田町山王パークタワー（１８階）
13101,"100  ",1006119,トウキョウト,チヨダク,ナガタチョウサンノウパークタワー(19カイ),東京都,千代田区,永田町山王パークタワー（１９階）
13101,"100  ",1006120,トウキョウト,チヨダク,ナガタチョウサンノウパークタワー(20カイ),東京都,千代田区,永田町山王パークタワー（２０階）
13101,"100  ",1006121,トウキョウト,チヨダク,ナガタチョウサンノウパークタワー(21カイ),東京都,千代田区,永田町山王パークタワー（２１階）
13101,"100  ",1006122,トウキョウト,チヨダク,ナガタチョウサンノウパークタワー(22カイ),東京都,千代田区,永田町山王パークタワー（２２階）
13101,"100  ",1006123,トウキョウト,チヨダク,ナガタチョウサンノウパークタワー(23カイ),東京都,千代田区,永田町山王パークタワー（２３階）
13101,"100  ",1006124,トウキョウト,チヨダク,ナガタチョウサンノウパークタワー(24カイ),東京都,千代田区,永田町山王パークタワー（２４階）
13101,"100  ",1006125,トウキョウト,チヨダク,ナガタチョウサンノウパークタワー(25カイ),東京都,千代田区,永田町山王パークタワー（２５階）
13101,"100  ",1006126,トウキョウト,チヨダク,ナガタチョウサンノウパークタワー(26カイ),東京都,千代田区,永田町山王パークタワー（２６階）
13101,"100  ",1006127,トウキョウト,チヨダク,ナガタチョウサンノウパークタワー(27カイ),東京都,千代田区,永田町山王パークタワー（２７階）
13101,"100  ",1006128,トウキョウト,チヨダク,ナガタチョウサンノウパークタワー(28カイ),東京都,千代田区,永田町山王パークタワー（２８階）
13101,"100  ",1006129,トウキョウト,チヨダク,ナガタチョウサンノウパークタワー(29カイ),東京都,千代田区,永田町山王パークタワー（２９階）
13101,"100  ",1006130,トウキョウト,チヨダク,ナガタチョウサンノウパークタワー(30カイ),東京都,千代田区,永田町山王パークタワー（３０階）
13101,"100  ",1006131,トウキョウト,チヨダク,ナガタチョウサンノウパークタワー(31カイ),東京都,千代田区,永田町山王パークタワー（３１階）
13101,"100  ",1006132,トウキョウト,チヨダク,ナガタチョウサンノウパークタワー(32カイ),東京都,千代田区,永田町山王パークタワー（３２階）
13101,"100  ",1006133,トウキョウト,チヨダク,ナガタチョウサンノウパークタワー(33カイ),東京都,千代田区,永田町山王パークタワー（３３階）
13101,"100  ",1006134,トウキョウト,チヨダク,ナガタチョウサンノウパークタワー(34カイ),東京都,千代田区,永田町山王パークタワー（３４階）
13101,"100  ",1006135,トウキョウト,チヨダク,ナガタチョウサンノウパークタワー(35カイ),東京都,千代田区,永田町山王パークタワー（３５階）
13101,"100  ",1006136,トウキョウト,チヨダク,ナガタチョウサンノウパークタワー(36カイ),東京都,千代田区,永田町山王パークタワー（３６階）
13101,"100  ",1006137,トウキョウト,チヨダク,ナガタチョウサンノウパークタワー(37カイ),東京都,千代田区,永田町山王パークタワー（３７階）
13101,"100  ",1006138,トウキョウト,チヨダク,ナガタチョウサンノウパークタワー(38カイ),東京都,千代田区,永田町山王パークタワー（３８階）
13101,"100  ",1006139,トウキョウト,チヨダク,ナガタチョウサンノウパークタワー(39カイ),東京都,千代田区,永田町山王パークタワー（３９階）
13101,"100  ",1006140,トウキョウト,チヨダク,ナガタチョウサンノウパークタワー(40カイ),東京都,千代田区,永田町山王パークタワー（４０階）
13101,"100  ",1006141,トウキョウト,チヨダク,ナガタチョウサンノウパークタワー(41カイ),東京都,千代田区,永田町山王パークタワー（４１階）
13101,"100  ",1006142,トウキョウト,チヨダク,ナガタチョウサンノウパークタワー(42カイ),東京都,千代田区,永田町山王パークタワー（４２階）
13101,"100  ",1006143,トウキョウト,チヨダク,ナガタチョウサンノウパークタワー(43カイ),東京都,千代田区,永田町山王パークタワー（４３階）
13101,"100  ",1006144,トウキョウト,チヨダク,ナガタチョウサンノウパークタワー(44カイ),東京都,千代田区,永田町山王パークタワー（４４階）
13101,"101  ",1010065,トウキョウト,チヨダク,ニシカンダ,東京都,千代田区,西神田
13101,"102  ",1020084,トウキョウト,チヨダク,ニバンチョウ,東京都,千代田区,二番町
13101,"102  ",1020092,トウキョウト,チヨダク,ハヤブサチョウ,東京都,千代田区,隼町
13101,"101  ",1010031,トウキョウト,チヨダク,ヒガシカンダ,東京都,千代田区,東神田
13101,"100  ",1000003,トウキョウト,チヨダク,ヒトツバシ(1チョウメ),東京都,千代田区,一ツ橋（１丁目）
13101,"101  ",1010003,トウキョウト,チヨダク,ヒトツバシ(2チョウメ),東京都,千代田区,一ツ橋（２丁目）
13101,"100  ",1000012,トウキョウト,チヨダク,ヒビヤコウエン,東京都,千代田区,日比谷公園
13101,"102  ",1020093,トウキョウト,チヨダク,ヒラカワチョウ,東京都,千代田区,平河町
13101,"102  ",1020071,トウキョウト,チヨダク,フジミ,東京都,千代田区,富士見
13101,"100  ",1000005,トウキョウト,チヨダク,マルノウチ(ツギノビルヲノゾク),東京都,千代田区,丸の内（次のビルを除く）
13101,"100  ",1006690,トウキョウト,チヨダク,マルノウチグラントウキョウサウスタワー(チカイ・カイソウフメイ),東京都,千代田区,丸の内グラントウキョウサウスタワー（地階・階層不明）
13101,"100  ",1006601,トウキョウト,チヨダク,マルノウチグラントウキョウサウスタワー(1カイ),東京都,千代田区,丸の内グラントウキョウサウスタワー（１階）
13101,"100  ",1006602,トウキョウト,チヨダク,マルノウチグラントウキョウサウスタワー(2カイ),東京都,千代田区,丸の内グラントウキョウサウスタワー（２階）
13101,"100  ",1006603,トウキョウト,チヨダク,マルノウチグラントウキョウサウスタワー(3カイ),東京都,千代田区,丸の内グラントウキョウサウスタワー（３階）
13101,"100  ",1006604,トウキョウト,チヨダク,マルノウチグラントウキョウサウスタワー(4カイ),東京都,千代田区,丸の内グラントウキョウサウスタワー（４階）
13101,"100  ",1006605,トウキョウト,チヨダク,マルノウチグラントウキョウサウスタワー(5カイ),東京都,千代田区,丸の内グラントウキョウサウスタワー（５階）
13101,"100  ",1006606,トウキョウト,チヨダク,マルノウチグラントウキョウサウスタワー(6カイ),東京都,千代田区,丸の内グラントウキョウサウスタワー（６階）
13101,"100  ",1006607,トウキョウト,チヨダク,マルノウチグラントウキョウサウスタワー(7カイ),東京都,千代田区,丸の内グラントウキョウサウスタワー（７階）
13101,"100  ",1006608,トウキョウト,チヨダク,マルノウチグラントウキョウサウスタワー(8カイ),東京都,千代田区,丸の内グラントウキョウサウスタワー（８階）
13101,"100  ",1006609,トウキョウト,チヨダク,マルノウチグラントウキョウサウスタワー(9カイ),東京都,千代田区,丸の内グラントウキョウサウスタワー（９階）
13101,"100  ",1006610,トウキョウト,チヨダク,マルノウチグラントウキョウサウスタワー(10カイ),東京都,千代田区,丸の内グラントウキョウサウスタワー（１０階）
13101,"100  ",1006611,トウキョウト,チヨダク,マルノウチグラントウキョウサウスタワー(11カイ),東京都,千代田区,丸の内グラントウキョウサウスタワー（１１階）
13101,"100  ",1006612,トウキョウト,チヨダク,マルノウチグラントウキョウサウスタワー(12カイ),東京都,千代田区,丸の内グラントウキョウサウスタワー（１２階）
13101,"100  ",1006613,トウキョウト,チヨダク,マルノウチグラントウキョウサウスタワー(13カイ),東京都,千代田区,丸の内グラントウキョウサウスタワー（１３階）
13101,"100  ",1006614,トウキョウト,チヨダク,マルノウチグラントウキョウサウスタワー(14カイ),東京都,千代田区,丸の内グラントウキョウサウスタワー（１４階）
13101,"100  ",1006615,トウキョウト,チヨダク,マルノウチグラントウキョウサウスタワー(15カイ),東京都,千代田区,丸の内グラントウキョウサウスタワー（１５階）
13101,"100  ",1006616,トウキョウト,チヨダク,マルノウチグラントウキョウサウスタワー(16カイ),東京都,千代田区,丸の内グラントウキョウサウスタワー（１６階）
13101,"100  ",1006617,トウキョウト,チヨダク,マルノウチグラントウキョウサウスタワー(17カイ),東京都,千代田区,丸の内グラントウキョウサウスタワー（１７階）
13101,"100  ",1006618,トウキョウト,チヨダク,マルノウチグラントウキョウサウスタワー(18カイ),東京都,千代田区,丸の内グラントウキョウサウスタワー（１８階）
13101,"100  ",1006619,トウキョウト,チヨダク,マルノウチグラントウキョウサウスタワー(19カイ),東京都,千代田区,丸の内グラントウキョウサウスタワー（１９階）
13101,"100  ",1006620,トウキョウト,チヨダク,マルノウチグラントウキョウサウスタワー(20カイ),東京都,千代田区,丸の内グラントウキョウサウスタワー（２０階）
13101,"100  ",1006621,トウキョウト,チヨダク,マルノウチグラントウキョウサウスタワー(21カイ),東京都,千代田区,丸の内グラントウキョウサウスタワー（２１階）
13101,"100  ",1006622,トウキョウト,チヨダク,マルノウチグラントウキョウサウスタワー(22カイ),東京都,千代田区,丸の内グラントウキョウサウスタワー（２２階）
13101,"100  ",1006623,トウキョウト,チヨダク,マルノウチグラントウキョウサウスタワー(23カイ),東京都,千代田区,丸の内グラントウキョウサウスタワー（２３階）
13101,"100  ",1006624,トウキョウト,チヨダク,マルノウチグラントウキョウサウスタワー(24カイ),東京都,千代田区,丸の内グラントウキョウサウスタワー（２４階）
13101,"100  ",1006625,トウキョウト,チヨダク,マルノウチグラントウキョウサウスタワー(25カイ),東京都,千代田区,丸の内グラントウキョウサウスタワー（２５階）
13101,"100  ",1006626,トウキョウト,チヨダク,マルノウチグラントウキョウサウスタワー(26カイ),東京都,千代田区,丸の内グラントウキョウサウスタワー（２６階）
13101,"100  ",1006627,トウキョウト,チヨダク,マルノウチグラントウキョウサウスタワー(27カイ),東京都,千代田区,丸の内グラントウキョウサウスタワー（２７階）
13101,"100  ",1006628,トウキョウト,チヨダク,マルノウチグラントウキョウサウスタワー(28カイ),東京都,千代田区,丸の内グラントウキョウサウスタワー（２８階）
13101,"100  ",1006629,トウキョウト,チヨダク,マルノウチグラントウキョウサウスタワー(29カイ),東京都,千代田区,丸の内グラントウキョウサウスタワー（２９階）
